nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
426,Bevoegd Gezag,Bestuursorgaan dat bevoegd is tot het geven van een beschikking of het nemen van een ander besluit.  ,Class,,{FB771E02-8FE3-496b-B99B-CF4A496A7B80},,Omgevingswet,,,,,,,,,,,,20022026-121457,
427,Gemachtigde,Een Natuurlijk Persoon of een Niet Natuurlijk Persoon die als vertegenwoordiger van een Initiatiefnemer optreedt. ,Class,,{02BDED5E-9106-4aed-94C2-513689353284},,Omgevingswet,,,,,,,,,,,,20022026-121457,
428,Initiatiefnemer,Een Natuurlijk Persoon of een Niet Natuurlijk Persoon die het initiatief neemt tot (fysieke) ingrepen in de (leef)omgeving en daartoe een Verzoek bij het Bevoegd Gezag indient. ,Class,,{E38BEAEF-03C4-439b-8A64-663886C1D6F9},,Omgevingswet,,,,,,,,,,,,20022026-121457,
429,Project,"Geheel van activiteiten uitgevoerd in een tijdelijk samenwerkingsverband gericht op het binnen bepaalde randvoorwaarden (bv. tijd, geld) bereiken van een vooraf gedefinieerd resultaat.",Class,,{E1FAE16A-42AE-4b7d-88FC-F429079D1C4D},,Omgevingswet,,,,,,,,,,,,20022026-121457,
430,Projectactiviteit,Activiteit binnen het project,Class,,{B31B867F-061E-42d4-AB8A-DB5589602969},,Omgevingswet,,,,,,,,,,,,20022026-121457,
431,Projectlocatie,Fysieke locatie waar een project betrekking op heeft of wordt uitgevoerd.,Class,,{D60910E1-6E36-4ebb-9687-2D2B1CE66E0B},,Omgevingswet,,,,,,,,,,,,20022026-121457,
432,Specificatie,"Gesplitste opgave, vermelding van de afzonderlijke onderdelen waaruit een verzameling of een totaal bestaat",Class,,{DF63FBD0-DCA2-45bd-81E8-EE5E72D38EDE},,Omgevingswet,,,,,,,,,,,,20022026-121457,
433,Uitvoerende instantie,Onderdeel van het bevoegd gezag dat uitvoering geeft aan wetten en besluiten,Class,,{1B3A22D3-E2BA-440a-A2FD-B3D322FB1171},,Omgevingswet,,,,,,,,,,,,20022026-121457,
434,Verzoek,Een vraag aan het bevoegd gezag om een speficieke product of dienst te leveren.,Class,,{B18119D9-5BF8-498f-B9D3-ECCE7A770012},,Omgevingswet,,,,,,,,,,,,20022026-121457,
435,Omgevingsdocument,"In artikel 16.2 van de Omgevingswet aangemerkt instrument te weten: Omgevingsvisie, programma, omgevingsplan, waterschapsverordening, omgevingsverordening, projectbesluit of bij Algemene Maatregel van Bestuur (Omgevingsbesluit) aangewezen ander besluit of ander rechtsfiguur.",Class,,{F5434F00-CC0F-4d7b-91AE-20CBD3C60DFC},,Omgevingswet,,,,,,,,,,,,20022026-121457,
436,Regeltekst,De kleinste zelfstandige eenheid van (een of meer) bij elkaar horende juridische regels: een artikel en lid. ,Class,,{A744FAF8-16B7-4e5d-9C10-203AA8E7C440},,Omgevingswet,,,,,,,,,,,,20022026-121457,
437,Activiteit,"Ieder menselijk handelen waarbij, of ieder menselijk nalaten waardoor een verandering of effect in de (fysieke) leefomgeving wordt of kan worden bewerkstelligd. ",Class,,{8BE600D0-EBF4-475b-8801-F387A5D39009},,Omgevingswet,,,,,,,,,,,,20022026-121457,
438,Beperkingsgebied,"Een bij of krachtens de wet aangewezen gebied, waar vanwege de aanwezigheid van een werk of object regels gelden, ten aanzien van het beperken van activiteiten die gevolgen hebben of kunnen hebben voor dat werk of object.",Class,,{E93E03EF-259F-4bda-A875-A0E60CB18E89},,Omgevingswet,,,,,,,,,,,,20022026-121457,
439,Functie,Een samenhangende verzameling van rollen,Class,,{3BDD29C7-FBCD-4c90-A520-8187E2D9BD57},,Omgevingswet,,,,,,,,,,,,20022026-121457,
440,Gebiedsaanwijzing,"Functie of een Beperkingengebied, met een verwijzing naar locatie, veelal een gebied, waarbij aangegeven wordt hoe het gebied beschouwd wordt vanuit de bijbehorende regels.",Class,,{503BD06E-E063-46f2-8B43-BF75A143D6C4},,Omgevingswet,,,,,,,,,,,,20022026-121457,
441,Idealisatie,Vastlegging van de manier de begrenzing van Locatie voor deze Juridische regel ge&#239;nterpreteerd moet worden en door het bevoegd gezag bedoeld is.,Class,,{4942AB0A-804B-4043-BD3C-7F65E2D697E0},,Omgevingswet,,,,,,,,,,,,20022026-121457,
442,Instructieregel,"Objecttype Instructieregel
Naam Definitie
Toelichting
Instructieregel
De beschrijving van een juridische regel die een instructie is voor een extern omgevingsdocument of een orgaan.
Het betreft hier juridische regel die instructie geeft aan andere overheden, gericht op externe omgevingsdocumenten, of een taakuitoefening.
Een ander omgevingsdocument is bijvoorbeeld een Omgevingsplan, Omgevingsverordening en Waterschapsverordening.
Een taakuitoefening is voor bijvoorbeeld een gemeentebestuur of een wildbeheereenheid.
Een instructieregel is alleen gericht op een Omgevingsnorm of een Gebiedsaanduiding, zoals een Functie of een Beperkingengebied (en eventueel meerdere).",Class,,{A6C71E4C-CB46-41ae-8A61-C8080BB92A55},,Omgevingswet,,,,,,,,,,,,20022026-121457,
443,Juridische Regel,"De beschrijving van een regel met juridische werkingskracht. Een regel betreft binnen de Omgevingswet veelal activiteiten, en/of normen en/of functies en/of beperkingengebieden.",Class,,{DDFF98D8-99FF-47b5-82D1-7FF2376750D6},,Omgevingswet,,,,,,,,,,,,20022026-121457,
444,Norm,"Omgevingswaarde of een omgevingsnorm, met een normatief karakter, die beschreven worden middels normwaarden. Een normwaarde kan kwalitatief of kwantitatief zijn.",Class,,{081F7413-A4D0-49e7-98E2-E0F3F4299750},,Omgevingswet,,,,,,,,,,,,20022026-121457,
445,Normwaarde,"Een van de kwantitatieve of kwalitatieve waarden van een norm. De normwaarde geeft aan wat de specifieke kwantitatieve of kwalitatieve eisen zijn, inclusief de toewijzing ervan aan de specifieke locatie(s) waar de normwaarde voor geldt.",Class,,{58656D46-644B-4779-A473-739C5636BA0A},,Omgevingswet,,,,,,,,,,,,20022026-121457,
446,Omgevingsnorm,Een norm over de fysieke leefomgeving die in een kwantitatieve of kwalitatieve waarde wordt uitgedrukt en geen omgevingswaarde is.,Class,,{F90F8E5E-7402-4c44-AC69-91A4175E5D47},,Omgevingswet,,,,,,,,,,,,20022026-121457,
447,Omgevingswaarde,"Een norm die voor (een onderdeel van) de fysieke leefomgeving de gewenste staat of kwaliteit, de toelaatbare belasting door activiteiten en/of de toelaatbare concentratie of depositie van stoffen als beleidsdoel vastlegt.",Class,,{6B1F7274-19A7-4349-835E-85CBEFFEE35A},,Omgevingswet,,,,,,,,,,,,20022026-121457,
448,Omgevingswaarderegel,De beschrijving van een juridische regel gericht op een gestelde omgevingswaarde. Het betreft hier een juridische regel die verplichtingen oplegt aan het bevoegd gezag dat deze regel opstelt. Een omgevingswaarderegel is alleen gericht op een Omgevingswaarde (eventueel meerdere).,Class,,{2FC6C6EB-DF35-49e6-9694-1B8BD53537B0},,Omgevingswet,,,,,,,,,,,,20022026-121457,
449,Regel voor Iedereen,Een Juridische regel die voor eenieder werking heeft,Class,,{3D9D2E7B-525E-43d9-B08F-EDE47F8A0C94},,Omgevingswet,,,,,,,,,,,,20022026-121457,
450,Thema,Kernachtige weergave van de grondgedachte achter een regel.,Class,,{55FC829A-906B-4cb7-87D7-5BBAE59E07A8},,Omgevingswet,,,,,,,,,,,,20022026-121457,
451,Conclusie,Conclusie van de check. Antwoord op de vraag of ik een melding moet doen of een vergunning aan moet vragen voor een bepaalde activiteit.,Class,,{C2A7756C-87E9-44f0-85A9-673F3956BB48},,Omgevingswet,,,,,,,,,,,,20022026-121457,
452,Indieningsvereisten,Dat wat de initiatiefnemer moet aanleveren om het bevoegd gezag een aanvraag te kunnen laten beoordelen. De indieningsvereisten is de set aan informatie (gegevens en / of bijlagen) die aan een aanvraag moet worden toegevoegd voor een bepaalde vergunning of melding.,Class,,{8587D910-7A9C-46d8-BF27-27433E9B6DAD},,Omgevingswet,,,,,,,,,,,,20022026-121457,
453,Maatregelen,Beschrijft welke handelingen iemand moet uitvoeren om aan Voorschriften te kunnen voldoen.,Class,,{45591365-C55F-4735-9533-D3BBB0AB6571},,Omgevingswet,,,,,,,,,,,,20022026-121457,
454,Toepasbare Regel,"Vanwege de leesbaarheid wordt gewerkt met de term Toepasbare regel ipv regelbeheersobject

Een regelbeheerobject heeft een koppeling met een samenhangende set met regels om een afleiding te kunnen doen. Het regelbeheerobject ‘conclusie gevelaanpassing’ kan een vraag beantwoorden zoals: “Heb ik een vergunning nodig voor het veranderen van een kozijn, kozijninvulling of gevelpaneel”. Het regelbeheerobject ‘melding lozing’ beantwoordt de vraag “Wat moet ik aan informatie (gegevens en documenten) aanleveren als ik ga lozen vanuit particuliere huishoudens”. Het regelbeheerobject “Opslaan van gasolie smeerolie of afgewerkte olie in een bovengrondse opslagtank” geeft aan welke maatregelen genomen dienen te worden.
Het regelbeheerobject is onderdeel van de functionele structuur. De set met regels is gedefinieerd in het Toepasbare regelbestand2.
",Class,,{10C06EB3-F94A-4005-9C66-0DAE61B96192},,Omgevingswet,,,,,,,,,,,,20022026-121457,
455,ToepasbareRegelBestand,Bestand met aangeleverde toepasbare regels,Class,,{3120D398-95C1-42fe-B10F-4F3B6BF15D1A},,Omgevingswet,,,,,,,,,,,,20022026-121457,
456,Uitvoeringsregel,De uitvoeringsregels bepalen hoe de benodigde gegevens (input data) wordt uitgevraagd. Dit kan op verschillende manieren gebeuren zoals een vraag aan een initiatiefnemer of een bevraging van een registratie.,Class,,{1528D03C-4F22-4d6b-A44F-605802C195C4},,Omgevingswet,,,,,,,,,,,,20022026-121457,
457,Aanvraag,"(officieel) verzoek, iets (officieel) vragen aan een bevoegde macht.",Class,,{446E3931-B9F2-4b5c-80E7-5B240B8F816F},,ICT,,,,,,,,,,,,20022026-121457,
458,Applicatie,Een applicatiecomponent die gericht is op het ondersteunen van eindgebruikers.,Class,,{A8945FD7-EA20-418e-8E7F-18F13F16E338},,ICT,,,,,,,,,,,,20022026-121457,
459,Attribuutsoort,"Attribuutsoort – Stereotype «Attribuutsoort»: De UML-representatie van een attribuutsoort, uitgedrukt in een stereotype van UML-Property3 (metaclass).
Er zijn verschillende modelelementen die gebaseerd zijn op UML-property, zoals aangegeven in §2.1.2. Wanneer een UML-property in het informatiemodel de betekenis heeft van een attribuut van een objecttype, dan heeft deze het stereotype «Attribuutsoort».
Een attribuutsoort is een type van gelijksoortige attributen of gegevens. Daartoe kijken we eerst naar het begrip ‘gegeven’.
",Class,,{8D273DE5-3529-4652-BCA1-F86B28F26017},,ICT,,,,,,,,,,,,20022026-121457,
460,Classificatie,"Ordening van informatieobjecten in een logisch verband, zoals vastgelegd in een classificatieschema.",Class,,{81F207D0-A071-48c7-8C4C-25F8D25A3DE8},,ICT,,,,,,,,,,,,20022026-121457,
461,CMDB-item ,Item in een Configuratie Management DataBase,Class,,{B027D022-41D9-4c63-A63D-8F5111689564},,ICT,,,,,,,,,,,,20022026-121457,
462,Database,Een applicatiecomponent die een dataset bevat.,Class,,{FFD22E11-7A3A-459a-B575-928C67E8D1F3},,ICT,,,,,,,,,,,,20022026-121457,
463,Datatype,"Attribuutsoort – Stereotype «Attribuutsoort»: De UML-representatie van een attribuutsoort, uitgedrukt in een stereotype van UML-Property3 (metaclass).
Er zijn verschillende modelelementen die gebaseerd zijn op UML-property, zoals aangegeven in §2.1.2. Wanneer een UML-property in het informatiemodel de betekenis heeft van een attribuut van een objecttype, dan heeft deze het stereotype «Attribuutsoort».
Een attribuutsoort is een type van gelijksoortige attributen of gegevens. Daartoe kijken we eerst naar het begrip ‘gegeven’.
",Class,,{7EFBF1CA-EC6E-4b8a-B97F-453CA32AB9A5},,ICT,,,,,,,,,,,,20022026-121457,
464,Dienst,Het uitvoeren van werkzaamheden met een continu of periodiek karakter om waarde te realiseren voor een afnemer.,Class,,{45AFD4E2-9909-4c33-93CE-F2466B85CA0F},,ICT,,,,,,,,,,,,20022026-121457,
465,Domein/Taakveld,"Kennisgebied of activiteit gekarakteriseerd door een verzameling van concepten, begrippen en/of waarden",Class,,{BEFEC56A-EF6C-49f0-9368-7E46F75D9562},,ICT,,,,,,,,,,,,20022026-121457,
466,Externe Bron,Bron buiten de eigen organisatie,Class,,{144D1047-35BB-4926-9472-895D89DC2E0C},,ICT,,,,,,,,,,,,20022026-121457,
467,Gebruikerrol,"Een samenhangende set van taken, bevoegdheden en verantwoordelijkheden van een gebruiker.",Class,,{12D137DD-2B9F-4c2a-9041-25E8DF1D3689},,ICT,,,,,,,,,,,,20022026-121457,
468,Gegeven,bekend feit waaruit je gevolgtrekkingen kunt maken,Class,,{E846CC36-DF4A-4398-AE4C-122CAFEBAEAA},,ICT,,,,,,,,,,,,20022026-121457,
469,Generalisatie,"De typering van het hiërarchische verband tussen een meer generiek object van een objecttype en een meer specifiek object van een ander objecttype waarbij het laatstgenoemde object eigenschappen van het eerstgenoemde object overerft.
Toelichting
Een generalisatierelatie geeft aan dat bepaalde eigenschappen van een objecttype (vaak attribuutsoorten en/of relatiesoorten) ook gelden voor de gerelateerde objecttypen, én dat deze qua semantiek, structuur en syntax gelijk zijn. We spreken dan van een supertype met subtypen. De modelelementen die generiek gelden worden in een generiek objecttype, het supertype, gemodelleerd en deze worden overerft door elk subtype (minimaal twee) die de generalisatie relatie legt naar dit generieke objecttype.
Voorbeeld: PERCEEL is specialisatie van KADASTRAAL ONROERENDE ZAAK, APPARTEMENTSRECHT is specialisatie van KADASTRAAL ONROERENDE ZAAK. PERCEEL en APPARTEMENTSRECHT hebben beide ‘Kadastrale aanduiding’ en een ‘relatie met ONROERENDE ZAAK FILIATIE’.
",Class,,{0CF1C34D-8AD5-4ac5-8538-87252E66A8C8},,ICT,,,,,,,,,,,,20022026-121457,
470,Hardware,Alle fysieke componenten of onderdelen die in een computer een rol spelen.,Class,,{6C92F0F8-BC92-428c-B729-1A10D515DAEF},,ICT,,,,,,,,,,,,20022026-121457,
471,Inventaris,"Een inboedel of een opsomming van voorwerpen op een bepaalde plaats, gemaakt volgens een vaste procedure.",Class,,{D0AB8CF6-F6CC-4337-BE07-DFE6B3CEFBB3},,ICT,,,,,,,,,,,,20022026-121457,
472,Koppeling,Verbinding tussen twee systemen,Class,,{AB7CF266-388F-413a-92D0-B2FA67C75633},,ICT,,,,,,,,,,,,20022026-121457,
473,Licentie,Een gebruiksrecht en autorisatie om van een product of dienst gebruik te maken binnen bepaalde voorwaarden,Class,,{2E5F9AF9-D1BA-4dc0-9621-4101D24B8ABD},,ICT,,,,,,,,,,,,20022026-121457,
474,Linkbaar CMDB-item,Niet opnemen,Class,,{C0F1A08E-C6CD-4524-A2E0-0E5CA483DCFD},,ICT,,,,,,,,,,,,20022026-121457,
475,Log,Registratie van gegevens.,Class,,{5492ED6D-608E-465e-B975-BCADAAA3EE7F},,ICT,,,,,,,,,,,,20022026-121457,
476,Melding,"De betekenisvolle formulering van een waargenomen feit, waaraan een waarde kan worden toegekend",Class,,{6100B3C7-FBCE-434d-BA48-E067B9CF84A7},,ICT,,,,,,,,,,,,20022026-121457,
477,Nertwerkcomponent,"Een *netwerkcomponent* is een hardware- of softwareonderdeel dat een **specifieke functie vervult binnen een netwerk** om communicatie, gegevensuitwisseling of het beheer van netwerkverkeer mogelijk te maken.  ",Class,,{DD277E82-0CA5-4460-918F-9178B5F01886},,ICT,,,,,,,,,,,,20022026-121457,
478,Notitie,"Korte, zakelijke uiteenzetting op schrift",Class,,{354E5545-D067-4b81-9D1D-C5F5FFB532C7},,ICT,,,,,,,,,,,,20022026-121457,
479,Objecttype,"De typering van een groep objecten (in de werkelijkheid) die binnen een domein relevant zijn en als gelijksoortig worden beschouwd.
Toelichting
Jan, Piet en Marie zijn mensen die vanuit het Burgerzaken-domein beschouwd worden als objecten van het type ‘natuurlijk persoon’. In een ander domein, ‘de volksmond’, noemen we dit ‘mens’ wat ook een objecttype is. In weer een ander domein is Jan van het type ‘vergunninghouder’ en Piet en Marie niet, omdat aan hen (nog) nooit een vergunning verleend is. Objecttypen zijn een abstractie van de werkelijkheid oftewel we beogen hiermee de werkelijkheid zo getrouw mogelijk te beschrijven, binnen de context van het domein. Dit staat geheel los van het vastleggen van gegevens over objecten van een type in een registratie. Daartoe is veelal een interpretatie nodig (van die werkelijkheid cq. die objecttypen) naar eenheden die in een registratie vastgelegd kunnen worden (records, entiteiten e.d.) op basis van andere overwegingen.",Class,,{A2451674-6C19-4bf9-81F9-57CDE2F60144},,ICT,,,,,,,,,,,,20022026-121457,
480,Onderwerp,Op de meest karakteristieke elementen gebaseerde en in woord of eenvoudige zinstructuur samengevatte aanduiding van de inhoud van een document,Class,,{2AA9DB3B-D79C-490d-8776-DA1CB25E9B09},,ICT,,,,,,,,,,,,20022026-121457,
481,Package,"Een samengesteld bestand of een directory die een aantal bestanden bevat, maar welke als één bestand aan de gebruiker getoond word",Class,,{ACE86CFF-D6D0-4cbd-8395-99BD763F1B37},,ICT,,,,,,,,,,,,20022026-121457,
482,Prijzenboek,"Beschrijving van gangbare onderhoudsactiviteiten met de bijbehorende, actuele prijzen en normen voor de uitvoering.",Class,,{F1489610-1E50-4328-8CD8-F41E9CE0C0D8},,ICT,,,,,,,,,,,,20022026-121457,
483,Product,Het resultaat van een proces dat in het economisch verkeer een waarde bezit.,Class,,{D5DD2F67-6A1F-46b0-972E-795ECC4B2E4F},,ICT,,,,,,,,,,,,20022026-121457,
484,Relatiesoort,"
De typering van het structurele verband tussen een object van een objecttype en een (ander) object van een ander (of hetzelfde) objecttype.
Toelichting
Objecten hebben eigenschappen die gemodelleerd kunnen worden met attribuutsoorten maar ook met relatiesoorten naar andere objecttypen. Als het voor het desbetreffende domein van belang is om die eigenschap te modelleren als onderdeel van een ander objecttype, dan maakt de relatiesoort die eigenschap beschikbaar voor het eerstgenoemde objecttype. Bijvoorbeeld, een attribuutsoort van het objecttype PERSOON zou kunnen zijn ‘Naam geregistreerd partner’ (naast de attribuutsoort ‘Naam’ van PERSOON). De naam van de geregistreerde partner komt evenwel ook beschikbaar met een relatiesoort van PERSOON naar PERSOON: “heeft geregistreerd partnerschap met”. Zie ook het eerder genoemde voorbeeld van SCHIP en MOTOR.
Voorbeeld: relatiesoorten “VERBLIJFSOBJECT is gelegen in een PAND” en “SUBJECT heeft als correspondentieadres WOONPLAATS”, of korter, “gelegen in”, “postadres”.
Wanneer een relatie (UML-assocation) gebruikt wordt om objecten aan elkaar te verbinden, zonder dat er eigenschappen over deze relatie worden vastgelegd, dan heeft deze het stereotype «Relatiesoort».
",Class,,{DFD2814E-7D36-45e2-B082-2ED574A409E1},,ICT,,,,,,,,,,,,20022026-121457,
485,Server,Computer die in een netwerk een ondersteunende taak vervult.,Class,,{3AFD7E5F-8061-4776-A332-334AF4125E7D},,ICT,,,,,,,,,,,,20022026-121457,
486,Software,"Een geheel van computerprogramma's met bijbehorende data, die bewerkingen en taken uitvoeren",Class,,{0B3C37DD-42A1-4b6b-B534-CD276112FD3B},,ICT,,,,,,,,,,,,20022026-121457,
487,Storing,Verlies van de mogelijkheid om volgens een specificatie te werken of om het vereiste resultaat te leveren.,Class,,{4E5F272E-00CA-481c-A51B-7D08B5E6B0A9},,ICT,,,,,,,,,,,,20022026-121457,
488,Telefoniegegevens,Gegevens die worden bewaard van telefoongesprekken,Class,,{DDD2167F-4A0F-468b-894E-6BB9ED9DA5E0},,ICT,,,,,,,,,,,,20022026-121457,
489,Toegangsmiddel,Een middel waarmee men zich toegang tot iets kan verschaffen.,Class,,{D67A4AC2-9A17-4cd0-82D7-732A89018FDA},,ICT,,,,,,,,,,,,20022026-121457,
490,Versie,De versie-aanduiding van een object.,Class,,{39445166-1EAB-43f8-9F5C-89EA606605EE},,ICT,,,,,,,,,,,,20022026-121457,
491,Vervoersmiddel,Een voertuig dat zich over het land verplaatst.,Class,,{E8C75DAB-F9AE-4fe2-9114-870434F2EA80},,ICT,,,,,,,,,,,,20022026-121457,
492,Wijzigingsverzoek,Een aanvraag voor wijziging,Class,,{EFBF46D1-6A51-44fd-BAEA-47BCDFEEE27A},,ICT,,,,,,,,,,,,20022026-121457,
493,Betaalmoment,Moment waarop er een bepaald deel van de subsidie betaald moet worden.,Class,,{E403A215-A367-4eef-8716-075AF54388D0},,Subsidies,,,,,,,,,,,,20022026-121457,
494,Rapportagemoment,Een vantevoren bepaald tijdstip waarom een gegevensanalyse wordt uitgevoerd,Class,,{20CA8283-CE99-455c-BF4D-EAE3DF41AE5B},,Subsidies,,,,,,,,,,,,20022026-121457,
495,Sector,"Sector is de verzameling van werkzaamheden, gericht op de productie van bepaalde goederen en diensten. Het gaat hierbij niet alleen om activiteiten van het bedrijfsleven, maar ook om activiteiten van niet op winst gerichte instellingen en de overheid.",Class,,{DA4F9850-4CA0-4508-9D57-F631BC30B360},,Subsidies,,,,,,,,,,,,20022026-121457,
